ticket_id,category,description,department,location,city,state,zip,latitude,longitude,sent_iment
164146,Sidewalk & Curb Complaints,There was a car accident on Indiana Ave. between 8th and 9th Street by Mather's Museum. There were 3-4 street trees that were damaged (and possible curb damage). IU has determined there were street trees planted by the City. Thanks Jill.,Parks and Recreation,417 N Indiana AVE,Bloomington,IN,47408.0,39.1700439453125,-86.52696990966797,NEGATIVE
164175,Sidewalk & Curb Complaints,"Yellow curb painting needs to be done on W. 3rd Street between Fairview and Maple Streets (704-724 W. 3rd on north side of street; 715-731 on south side). Nearly all other blocks in this area were done a few months ago, but for some reason this block was not done and old yellow paint is nearly invisible. (See attached photo example of curb at mid-block alley point.) As a result, people are parking too close to alleys, driveways, etc., creating hazards for others. Thanks for your help!",Street Department,710-712 West 3rd Street,Bloomington,IN,,39.16440963745117,-86.54156494140625,NEGATIVE
164346,Sidewalk & Curb Complaints,There's nothing but weeds about a foot high in the boulevards and parkways on Sare Road just north of the roundabout and south of it. It looks terrible. Please cut the grass and kill the weeds.,Street Department,,Bloomington,IN,,,,NEGATIVE
164421,Sidewalk & Curb Complaints,"There is a small pothole near the west curb at the intersection of S Washington St and E Smith Ave. I have observed a motorized wheelchair get stuck in the pothole when attempting to cross the road. Do to accessibility issues, immediate repair would be appreciated. Thank you.",Street Department,396 S Washington ST,Bloomington,IN,47401.0,39.162879943847656,-86.53238677978516,POSITIVE
164437,Sidewalk & Curb Complaints,Honeysuckle and other vegetation on the south side of E. 2nd St. is obstructing part of the sidewalk for a block or so east of Woodscrest Dr.,Planning and Transportation,2501-2511 East 2nd Street,Bloomington,IN,,39.16094207763672,-86.50221252441406,NEUTRAL
164576,Sidewalk & Curb Complaints,Fee and 17th - corner of south west sidewalk. I've tripped over this area three times and last winter dislocated my shoulder when I fell on this. Please fix it!,Street Department,,Bloomington,IN,,,,NEGATIVE
164641,Sidewalk & Curb Complaints,"This is the second time I have reported this issue. In the fall there was a water main break on our street and the water company did not properly repair the dig site. We now have a mud pit/hole at the site of the repair and we recently had a visitor trip and almost fall at the site.

I would appreciate this being fixed right away.

Thank you,

John Tweedie",Utilities T & D,2128-2138 East Meadow Bluff Court,Bloomington,IN,,39.1424446105957,-86.50692749023438,NEGATIVE
164642,Sidewalk & Curb Complaints,"This is the second time I have reported this issue. In the fall there was a water main break on our street and the water company did not properly repair the dig site. We now have a mud pit/hole at the site of the repair and we recently had a visitor trip and almost fall at the site.

I would appreciate this being fixed right away.

Thank you,

John Tweedie",Planning and Transportation,2128-2138 East Meadow Bluff Court,Bloomington,IN,,39.1424446105957,-86.50692749023438,NEGATIVE
164729,Sidewalk & Curb Complaints,"The curbs on the north side of Wylie St. between Hawthorne and Highland are a mess...broken up and full of weeds, unsightly for Gayle Cook and others who live on the south side of the street. Wondering if the city could take a look and possibly do something about them. 

Disclosure: My husband and I have tried for years to keep the weeds down, but it is -- alas -- a losing battle. 

Thank you so much for considering this request! I've been impressed with how quickly you all respond to reports. It's most heartening!",Street Department,,Bloomington,IN,,,,POSITIVE
164809,Sidewalk & Curb Complaints,"Beautiful job of ridding the curbs of weeds on the north side of Wylie St. between Hawthorne and Highland! Thank you! Those of us who live here were all were hopeful, though, that there could be a more permanent fix. Specifically we were wondering if the curbs themselves could be fixed, as it is the state of their disrepair that has nurtured the weeds all these years. The weeds will certainly return without a more permanent solution. 

Thank you for considering this request.",Street Department,,Bloomington,IN,,,,POSITIVE
164925,Sidewalk & Curb Complaints,Not a big problem really and also I don't know which option to use for walking/biking trails so I am using the sidewalk one: a kroger shopping cart is sitting on the pedestrian/bike trail (Polly Grimshaw trail) just east of the bypass and way west of Pete Ellis Drive and parallel to the railroad track. See photo attached.,Street Department,2901 East Amy Lane,Bloomington,IN,,39.17005920410156,-86.49900817871094,NEUTRAL
165047,Sidewalk & Curb Complaints,"A curb box/catch basin on the east side of Fee Lane just north of 17th street is full of debris and clogged up. A large pool forms after a rain and lasts for days.

Thank you.",Utilities T & D,,Bloomington,IN,,,,NEGATIVE
165054,Sidewalk & Curb Complaints,The handicap ramp on the sidewalk leading into the entrance to mills pool is not safe for handicap people. The concrete is not level and cracked in several places,Parks and Recreation,,Bloomington,IN,,,,NEGATIVE
165091,Sidewalk & Curb Complaints,Sign is blocking fire hydrant on Smith/E third intersection. Not sure if that is a violation but looks trashy and at a very public corner. would LOVE if fence can be fixed there to.,Planning and Transportation,,Bloomington,IN,,,,NEGATIVE
165093,Sidewalk & Curb Complaints,"Yesterday I came home to find one of my trees had been cut down by the city. It is a tree I purchased and planted 10 years ago. With no prior notice, or any explanation, it was cut down yesterday. I complained on this forum last night, ticket #165085 and it was assigned to Charles Brandt. I checked status this morning and the ticket seems to have disappeared. I can find no record of it. I also did not receive a response of any kind. The tree was bought by me and no reimbursement has been offered for the city destroying my property. The original complaint was submitted properly, and assigned, and removed from the system without a response from the city. I demand an explanation and I will not be going away until this issue is resolved.",Parks and Recreation,2309 S Boulder CT,Bloomington,IN,47403.0,39.14273071289062,-86.5431137084961,NEGATIVE
165220,Sidewalk & Curb Complaints,"If possible would like to see the yellow curb repainted at 14th and Woodburn Ave. It's starting to fade. An with school starting back up soon if people park there it's hard for buses to make the turn from Woodburn to 14th street.
Thanks!",Street Department,221 W 14th ST,Bloomington,IN,47404.0,39.17594528198242,-86.53585815429688,NEGATIVE
165282,Sidewalk & Curb Complaints,"The sidewalks between the B-Line Trail and Madison Street at the 3rd Street bridge are getting overgrown. Both sidewalks on the north and south sides of 3rd Street running west from the trail to Madison have low hanging trees and overgrown shrubs. There is also a lot of loose sand on the south sidewalk of 3rd Street overpass. As the only way onto the Trail at 3rd, this all makes for an adventure. On my Bicycle I have to be very careful. I'd like to see this trimmed.

I bike commute on the trail from the south to the area of 3rd and Madison. My roommate bike commutes to Cowork. I see others use the sidewalks too. Could be much safer. Thanks!",Planning and Transportation,Bloomington Rail Trail,Bloomington,IN,,39.16463851928711,-86.53672790527344,POSITIVE
165313,Sidewalk & Curb Complaints,"Real Estate sign at hillside and valley forge, violation of city rules.",Planning and Transportation,,Bloomington,IN,,,,NEUTRAL
165370,Sidewalk & Curb Complaints,The sidewalk along 13th (north side of the road) as you head west from Indiana Avenue has a lot of loose gravel on it. Looks like runoff from the power substation located right there.,Street Department,515 East 13th Street,Bloomington,IN,,39.1752815246582,-86.5277099609375,NEGATIVE
165438,Sidewalk & Curb Complaints,"On July 20, 2018 I sent a request to this department regarding an accessibility / safety issue related to a sidewalk and crosswalk (Case #165230). It was opened by Melissa O'Neil on July 20, 2018, but I was never notified of any consideration taken. Might it be possible to have a response provided from someone in the department?",Planning and Transportation,,Bloomington,IN,,,,NEUTRAL
165655,Sidewalk & Curb Complaints,"There is a deep hole in the sidewalk near 902 S Lincoln. A child's foot could get stuck in it, it is definitely dangerous.",Street Department,900 S Lincoln ST,Bloomington,IN,47401.0,39.15628051757812,-86.53143310546875,NEGATIVE
165658,Sidewalk & Curb Complaints,sidewalk bridge handrail top pieces are loose - at least 2 dozen screws have rusted out. please replace with galvanized screws.,Street Department,1935 E 2nd ST,Bloomington,IN,47401.0,39.16104507446289,-86.50994873046875,NEGATIVE
165773,Sidewalk & Curb Complaints,On the SW corner of E Winslow Rd and S Walnut Pike there is a poison ivy vine sticking out over the sidewalk. It is at a height of 5 feet.,Planning and Transportation,2400 Walnut Pike,Bloomington,IN,,39.13589096069336,-86.52882385253906,NEUTRAL
165783,Sidewalk & Curb Complaints,"I have noticed not to long ago you repainted the yellow curb on Woodburn Ave. side, just wondering if it's possible to touch up the yellow curb on 14th street side as its fading. Thanks!",Street Department,221 W 14th ST,Bloomington,IN,47404.0,39.175941467285156,-86.5357437133789,POSITIVE
165784,Sidewalk & Curb Complaints,"The green street signs as S Woodlawn and E Wylie fell down from the poll. We put it back, but it seems like a vigorous shake will make it fall back down. It needs to be attached more securely.",Street Department,811 S Woodlawn AVE,Bloomington,IN,47401.0,39.15859603881836,-86.52259826660156,NEGATIVE
165867,Sidewalk & Curb Complaints,Request implementation of speed bumps. This is a country road and people fly by here - they are too fast. Request implementation of speed bumps on Crop Circle immediately. It's a safety concern with so many small children living here.,Planning and Transportation,,Bloomington,IN,,,,NEGATIVE
165920,Sidewalk & Curb Complaints,"546 N Park Ridge (in front of the house with the odd shelter over the stairs) sidewalk gets pretty horrible. Bad for a walker, can't imagine a wheelchair. Please either City fix or have homeowner. Thank you.",Street Department,,Bloomington,IN,,,,NEGATIVE
165926,Sidewalk & Curb Complaints,"The sidewalk in front of the first tree to the east of this address is raised up a few inches, creating a tripping hazard.",Street Department,3259 S Southern Oaks DR,Bloomington,IN,47401.0,39.13232040405273,-86.50331115722656,NEGATIVE
165946,Sidewalk & Curb Complaints,"Email says: ""property is violating 20.05.052 (a) (1) regarding the placement of landscape materials in the right-of-way""",Planning and Transportation,507 W Dixie ST,Bloomington,IN,47403.0,39.15636444091797,-86.53951263427734,NEUTRAL
165972,Sidewalk & Curb Complaints,This is at a Bus Stop near the corner of S Walnut St and E Winslow Rd. It is between a Marathon gas station and the El Ranchero restaurant.The Bus Stop sign was relocated a few feet away. The old sign was remove by breaking it off leaving a short sharp metal stub. This is very dangerous for bicycles riding the sidewalk as it makes a right-angle turn at this location. THIS SHARP METAL STUB SHOULD BE REMOVED.,Street Department,,Bloomington,IN,,,,NEUTRAL
165974,Sidewalk & Curb Complaints,"I would like to request a sidewalk ramp / crossing be installed at the SE corner of Walnut St Pike and Winslow. It looks like there has previously been an accident there and now there is a concrete barricade and guard rail preventing the pedestrians from crossing. So either the pedestrian has to make a somewhat dangerous crossing there, or cross three extra times to go around and back. Thank you!
Michelle Giansante",Planning and Transportation,227 E Winslow RD,Bloomington,IN,47401.0,39.13598251342773,-86.52686309814453,POSITIVE
166062,Sidewalk & Curb Complaints,"This corner has sat like this, unfinished, for more than a week, maybe two. When are you going to get it done?",Planning and Transportation,,Bloomington,IN,,39.17340850830078,-86.52346801757812,NEGATIVE
166063,Sidewalk & Curb Complaints,curb breaking apart,Street Department,,Bloomington,IN,,39.16443634033203,-86.53362274169922,NEGATIVE
166112,Sidewalk & Curb Complaints,The intersection at tenth and the bypass has a very dangerous intersection for pedestrians and cyclist. On the north east corner the sidewalk does not have an accessible ramp up the curb unless pedestrians walk into oncoming traffic that often does not slow or yield to the pedestrian right of way. I have had many close calls at this intersection and now there is not a sign when crossing to the east. Please correct this before someone is kill or badly injured.,Planning and Transportation,2607 E 10th ST,Bloomington,IN,47408.0,39.17155838012695,-86.50216674804688,NEGATIVE
166134,Sidewalk & Curb Complaints,This entire sidewalk is covered in dirt and leaves which makes the ground slippery when wet. The sidewalk floods when there is rain which renders parts of the sidewalk impassable. There is also excessive growth from most of the foliage on the side of the sidewalk. The sidewalk is also uneven and broken; you can not wheel anything on the pavement and have to walk in the road.,Planning and Transportation,622 W 6th ST,Bloomington,IN,47404.0,39.16768264770508,-86.54067993164062,NEGATIVE
166135,Sidewalk & Curb Complaints,This sidewalk is uneven and cracked and makes it impossible to wheel anything on the pavement. The ground is covered in dirt and leaves which makes passage in the rain hazardous. It also floods in the rain.,Street Department,308 E 7th ST,Bloomington,IN,47408.0,39.16849136352539,-86.53054809570312,NEGATIVE
166235,Sidewalk & Curb Complaints,"They built a new sidewalk on the corner of a big apartment complex, but it juts out into the street. Is that up to Code?",Planning and Transportation,,Bloomington,IN,,39.126365661621094,-86.50424194335938,NEGATIVE
166253,Sidewalk & Curb Complaints,"Follow up on uReport Case #158991:

In spring of 2017 I filed a report with the city about the downspout drainage from my neighbor's property (2802 S Forrester), which dispenses rainwater directly onto the sidewalk in front of my house. They were issued a notice by the city, and they cut back the relevant downspout as indicated in the resolution of the ticket.

However, thereafter they built a masonry channel from the end of the downspout that continues to direct the rainwater from the downspout onto the sidewalk in front of my property. When it rains moderately or heavily, the sidewalk on my property turns into a river, still, and in the seasonal transition to and from winter, the sidewalk winds up coated with ice. They
masonry channel is topped with a plywood cover that is disguised with landscape rocks.

I wanted to talk with them about this directly rather than file a report, but for 3 weeks I have not seen them at their house. Their house is reportedly under contract for sale, and I think it only fair that this issue be resolved (ideally by extending the drainage under the sidewalk to the curb so it no longer causes a negative impact on my property) before they sell it, so that new owners do not have to correct something they are not responsible for.

Thank you.",Planning and Transportation,2901 S Robins BOW,Bloomington,IN,47401.0,39.14264678955078,-86.49246215820312,NEUTRAL
166259,Sidewalk & Curb Complaints,"On the west end of the new construction on the NW corner of 17th&dunn, there is a gap. At the start of the construction they demolished more sidewalk than they built at the end of it.",Planning and Transportation,,Bloomington,IN,,39.17903137207031,-86.52880859375,NEGATIVE
166328,Sidewalk & Curb Complaints,"Location: 2226 S. Sweetbriar Circle

Dead and damaged trees are hanging over near the sidewalk and retaining wall. They appear to be ready to fall and pose a risk to sidewalk pedestrian traffic, as well as nearby homes. Please remove trees or as much of them as possible to avoid any potential issues.

Emily Eppelheimer
(765) 661-7991",Parks and Recreation,,Bloomington,IN,,,,NEUTRAL
166375,Sidewalk & Curb Complaints,"The sidewalk along Winslow between Henderson and Picadilly, the south sidewalk next the Sherwood Greens, has two spots in need of repair. One portion of the sidewalk is sunk in and the other portion is crumbling. There are several people with mobility issues who use that sidewalk and also many runners use that sidewalk as well. The photos I am sharing are a year old so the problem has gotten worse. Thank you.",Street Department,,Bloomington,IN,,,,NEGATIVE
166385,Sidewalk & Curb Complaints,Sidewalk is completely blocked from downed tree since October 21st.,Planning and Transportation,"1633 S Pinestone Ct, Bloomington, Indiana, 47401",Bloomington,IN,,39.14886093139648,-86.52621459960938,NEGATIVE
166390,Sidewalk & Curb Complaints,"The sidewalks on the west side of rogers just south of Bloomington Iron & Metal (about 9th street) flood when it rains. A stream flows out of BIM at the south side of their driveway, across the driveway cut for the gym, and then across both driveway cuts for the big one world parking lot. When it is raining hard, there is no way to traverse the gym driveway without standing in 3+ inches of water. Did you know BIM is a superfund site?",Utilities Engineering,,Bloomington,IN,,39.17064666748047,-86.53870391845703,NEUTRAL
166651,Sidewalk & Curb Complaints,"There are three curbs that I think should be painted yellow so cyclists (and cars) don't run over them: 
1) 108 W 4th St. in front of WFHB station there is a very low curb that is easy to miss as a cyclist
2) 200 E 4th St there are two brand new curbs / bump outs for the Fifth-Third bank parking entrance. I'm glad they are there but if they were yellow they'd be easier to see, especially at night. 

Thank you, Jaclyn",Street Department,"122 S Walnut St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16575622558594,-86.53411865234375,POSITIVE
166711,Sidewalk & Curb Complaints,Sidewalk is impassable when it rains.,Street Department,"826 W 6th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16771697998047,-86.54331970214844,NEGATIVE
166713,Sidewalk & Curb Complaints,Sidewalk flooded,Street Department,"826 W 6th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16770935058594,-86.54322052001953,NEUTRAL
166818,Sidewalk & Curb Complaints,There is a broken street sign with jagged edges protruding above a sidewalk outside of 801 South Highland Avenue,Street Department,"700-798 S Highland Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.15961456298828,-86.5177230834961,NEUTRAL
166850,Sidewalk & Curb Complaints,"Sorry if this is a repeat, I'm having a devil of a time with the website.

This is a follow up to ticket #166390, in which Phil Peden indicated he wanted to see it when it rains. This is a view to the west from the sidewalk on the west side of Rogers St at about 9th street, between Bloomington Iron Metal (right of photo) and 501 N Rogers. The two problematic tributaries are labelled in the photo. They meet just to the left of the photo, which is exactly where the sidewalk crosses the 501 N Rogers driveway, and they flow south from there. Tributary A runs eastward along the north side of the pavement there, and then fans out where the pavement seam starts, and poses the larger problem because it is too wide to step over. Tributary B handles a large volume of water, but in light rain you can hop over it onto a manhole cover (marked ""communications"") that is just to the right of the photo. If a trench was dug in the dirt along the north side of the asphalt, extending all the way from the fence to the sidewalk, then A and B could probably be forced to join directly at the photographer's feet. Then it is just a matter of digging a trench under the sidewalk to the existing (and dry) rain gutter just behind the photographer. Thank you!!!!",Utilities T & D,,Bloomington,IN,,39.17081832885742,-86.53872680664062,NEUTRAL
166885,Sidewalk & Curb Complaints,"Every rain, the water stay on my curb for days,and is the only part in all community.
Can you do some work for fix this problem.
Thanks
stella saitta
4112 N Rosewood dr
bloomington IN47404",Street Department,"4116 N Rosewood Dr, Bloomington, Indiana, 47404",Bloomington,IN,,39.20743179321289,-86.548828125,MIXED
166892,Sidewalk & Curb Complaints,"ACCESSIBILITY:
I ride the bus to work at the Gov. Agency building at 1531 S. Curry Pike, and there most definitely needs to be a sidewalk that continues to wrap around further toward the bus stop so that wheel chairs or folks with other disabilities do not fall into the road. The area is super muddy, and even someone with good balance like me can't walk through it. There is a sidewalk leading through the parking lot, but where the bus drops you off there is no actual sidewalk, and the bus won't drop someone off at the actual sidewalk due to it obstructing the parking lot entrance. All it would take is probably about 20-30 feet of sidewalk right there. There may already be a number of complaints, but I really hope it gets fixed so someone doesn't flip their wheelchair into the road or something. Member of the Community Council for Accessibility here, and want to thank you for giving the opportunity to voice our concerns. 

Thanks,
Chris :)",Planning and Transportation,"47403, Bloomington, Indiana",Bloomington,IN,,39.15287780761719,-86.58042907714844,POSITIVE
166902,Sidewalk & Curb Complaints,"the sidewalk/curb cut that slopes down to 6th Street from the corner of 6th and Walnut (outside Samira) is in a terrible state of disrepair. As a wheelchair user, I need to dodge the crumbling cement and holes as I negotiate the slope. Doing that with traffic turning left from Walnut is DANGEROUS. Can this part of the sidewalk be fixed by the city?",Street Department,SUBWAY,Bloomington,IN,,39.16761779785156,-86.53369140625,NEGATIVE
166916,Sidewalk & Curb Complaints,"The parking area/curb near the sidewalk in the 1418/1416 S Palmer Avenue area is completely washed out, making it difficult to park.",Street Department,"1418 S Palmer Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.15082550048828,-86.52950286865234,NEGATIVE
166959,Sidewalk & Curb Complaints,"At the urging of our neighbor the city removed a tree from our property (in the front easement) as it had signs of the ash borer. Many other trees in our neighborhood have been removed for the same reason but replaced almost immediately. We have waited since April 27, 2017 for stump grinding and a replacement. I have attached a photo of the notice, in case that is helpful. Please let me know when to expect a replacement. Thanks, Nikki Rolf Boyd 3201 E St. James Ct 47401",Parks and Recreation,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030715942383,-86.53694152832031,POSITIVE
167160,Sidewalk & Curb Complaints,No snow shoveled 620 s park ave,HAND,"620 S Park Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.16055679321289,-86.5241470336914,NEUTRAL
167168,Sidewalk & Curb Complaints,The sidewalk in front of my house is crushed. The section north of my driveway and south are both heaved and crushed making it hard to shovel,Street Department,"1712 S Williams Ct, Bloomington, Indiana, 47401",Bloomington,IN,,39.14789581298828,-86.5081787109375,NEGATIVE
167333,Sidewalk & Curb Complaints,"When will curbs be updated in Park Ridge East? Inadequate in many areas and allows water to overflow along sides, corners, and otherwise not drain properly. Please even if few years out have a plan for this. Thank you! Wanted to make sure it was on the radar, even if long distance.",Street Department,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484,POSITIVE
167339,Sidewalk & Curb Complaints,"On Fees Lane between 10th and 9th street on the west side, the sidewalk has a wooden repair. The concert stops and this is a section of the sidewalk that is made out of wood. It is not a wide as the sidewalk. This morning (2/7), in the rain, I stepped onto that piece of wooden bridge and slipped. I did not fall, but I came really close and now I'm feeling it in my back and legs.
Clearly someone knew there was an issue, but, the time to fix the sidewalk correctly was not done. If I develop any issues because of your departments failure to maintain the sidewalk, or your failure to enforce sidewalk repairs, I will be sending the City a bill.",Street Department,"1001-1023 E 7th St, Bloomington, Indiana, 47405",Bloomington,IN,,39.16931533813477,-86.52111053466797,NEGATIVE
167554,Sidewalk & Curb Complaints,"As the owner of Crazy Horse Tavern, I’ve been volunteering for downtown issues for over 25 years. One of my personal goals is to grow the tourism throughout the city for building a stronger economy. 

But I’m now tackling a problem related to the substantial growth in tourism. It initially seemed reasonable to allow tour busses to park on city street in front of hotels, but there a too many days where half of the available parking on the block is taken by busses. Some days,like today, it’s 100% bus parking g without a single parking space available for a visiting family or business guest in the hotel or even a customer for a downtown shop. 
This isn’t normal parking management. It’s not good parking management.
The busses should be parked in a large lot like the convention center or Assembly Hall (IU groups)
I have helped manage a lot of downtown growth issues and this one looks to be easily fixable. 
Thanks for any help
Ron Stanhouse
c812-345-1091",Planning and Transportation,"2837 N Blue Slopes Dr, Bloomington, Indiana, 47408",Bloomington,IN,,39.1964111328125,-86.53386688232422,NEGATIVE
167603,Sidewalk & Curb Complaints,Someone has spray painted an obscene word in big bright red letters on the wall at David St. and Sare Rd. This word has been on the wall for a couple of weeks and now the neighborhood children are referencing it.,Street Department,"2801 E David Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.138633728027344,-86.4964599609375,NEUTRAL
167661,Sidewalk & Curb Complaints,"I am not sure if this is the right place to put this, but there is construction on the house across from mine and they are dropping nails all over the place (sidewalk and road where I park). I ended up with a nail in my shoe and it almost went into my foot.",Planning and Transportation,"436-598 E 2nd St, Bloomington, Indiana, 47401",Bloomington,IN,,39.16134262084961,-86.52751159667969,NEGATIVE
167682,Sidewalk & Curb Complaints,"Sidewalk hazard: Missing bricks, 300 E Kirkwood (2:50 pm, 3/4/2019)",Street Department,"301-399 E Kirkwood Ave, Bloomington, Indiana, 47408",Bloomington,IN,,39.16656875610352,-86.53085327148438,NEUTRAL
167720,Sidewalk & Curb Complaints,"1718 Circle Drive: trash and recycle cans still sitting at the shoulder.; Pile of sticks and branches still sitting at the shoulder. First yard waste pick-up not until April 1. Also, those sticks won't be taken unless they are bundled.",HAND,"532 N Walnut St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17155838012695,-86.53312683105469,NEGATIVE
167831,Sidewalk & Curb Complaints,"Our residence is 1002 W. Acuff Road. We're the only house on that road, but we have NO curbs!! Rain and water has cut a trench along the road which makes it difficult to mow our grass. All the rain and water washes dirt from the farm field behind our house through the trench and all the debris completely covers our storm drain on the corner (near the pole in the picture), and the water washes all across Kinser Pike rather than going in the drain. People are constantly driving through our yard and cutting the corner where the storm drain is. We are CONSTANTLY cleaning out the drain ourselves. We REALLY NEED curbs on Acuff Road. Please help!!!!!",Utilities T & D,"1150 W Acuff Rd, Bloomington, Indiana, 47404",Bloomington,IN,,39.20848846435547,-86.54788208007812,NEGATIVE
167836,Sidewalk & Curb Complaints,"914 S Eastside Drive, several branches at the edge of the yard. They have been there for weeks. Yard waste will not resume until April 1 and they won't be taken as is, because they are loose and large.",HAND,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030715942383,-86.53694152832031,NEGATIVE
168030,Sidewalk & Curb Complaints,"crumbling, cracked and dangerous curbs and sidewalks on 1200 block of East Wylie St.",Street Department,"1207 E Wylie St, Bloomington, Indiana, 47401",Bloomington,IN,,39.15855407714844,-86.51940155029297,NEGATIVE
168197,Sidewalk & Curb Complaints,Hi - is it illegal to have yard signs in right- of - way? Is this the section for complaints about right- of - way. You need to have a section titled right- if way,Planning and Transportation,"3405 S Oaklawn Cir, Bloomington, Indiana, 47401",Bloomington,IN,,39.12994003295898,-86.50054168701172,NEUTRAL
168235,Sidewalk & Curb Complaints,"A city tree that was removed by the city – it is located on.It has been like this for a long time – many, many months. It could be a hazard. Can you look into when the city plans to remove the stump and cover the area with brick?",Parks and Recreation,"1-199 S College Ave, Bloomington, Indiana, 47404",Bloomington,IN,,39.16648483276367,-86.53482055664062,NEGATIVE
168291,Sidewalk & Curb Complaints,"At the South West corner of Indiana and Kirkwood-across from IU Sample Gates, and in front of IU memorabilia store, the handicap pedestrian ramp is completely deteriorated at the juncture with the road. My wife and I saw a man in a wheelchair nearly tip over, and fail repeatedly in trying to descend from sidewalk to cross street to campus. Two passerby's finally aided in his journey. It is very dangerous and unaccessible for handicapped folks.",Street Department,"201-299 S Maple St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16523742675781,-86.54218292236328,NEUTRAL
168308,Sidewalk & Curb Complaints,There's a syringe on the new wall along Rockport Road at Ralston/Rockport. I'm not excited about removing this. Can you help? Thank you.,Street Department,"2616 S Rockport Rd, Bloomington, Indiana, 47403",Bloomington,IN,,39.13890075683594,-86.54624938964844,NEGATIVE
168393,Sidewalk & Curb Complaints,Correction of Case #168391: that loose water meter is on Fess just north of SECOND St. NOT 4th St.,Utilities Meter Services,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484,NEUTRAL
168484,Sidewalk & Curb Complaints,"When making a right turn into Winslow Sports Complex from South Highland Avenue, there is a large fir tree right on the corner. This tree blocks any view of pedestrians or bikers on the sidewalk directly behind the tree. This is a problem mainly for turning right rather than turning left into the area. I have personally had several incidents where we are turning into the area from the road and have had to stop unexpectedly to allow pedestrians to walk by. Although there is a small ""caution"" sign post there, it seems inadequate and unsafe regardless. My proposal is to cut down this large fir tree in order to create a safer environment for both drivers and pedestrians at this well-frequented corner.",Parks and Recreation,"2078-2166 S Highland Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.1387939453125,-86.51760864257812,NEGATIVE
168492,Sidewalk & Curb Complaints,"#168401 case, not resolved.
 Sorry, but I was pointing to the dead limbs on the east side of Olcott, at 2901, on the pond side of the street. Those remain in place.
Thanks,
Jim Madison",Street Department,"2901 S Olcott Blvd, Bloomington, Indiana, 47401",Bloomington,IN,,39.14213180541992,-86.48570251464844,NEGATIVE
168514,Sidewalk & Curb Complaints,Planter in the bottom left corner of the photo contains standing water and is not draining properly. Needs to be emptied and unplugged so that water can drain from the planter.,Planning and Transportation,"1-199 S College Ave, Bloomington, Indiana, 47404",Bloomington,IN,,39.165992736816406,-86.53488159179688,NEGATIVE
168540,Sidewalk & Curb Complaints,"We are missing a brick on Kirkwood, outside the Old National Bank. Possible trip hazard. Thanks for all you do!",Street Department,"301-399 E Kirkwood Ave, Bloomington, Indiana, 47408",Bloomington,IN,,39.16656494140625,-86.53076934814453,POSITIVE
168574,Sidewalk & Curb Complaints,Addendum to #168572. Another tree-plot hazard is a house or two south of 514 S Fess and is near the next water meter south of the one I first reported. It is a hole 12 - 18 inches deep beside the sidewalk. The photo show that it is roughly the distance from my foot to mid-calf. Thanks.,Utilities Director's Office,"300-398 W 7th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16859817504883,-86.53716278076172,NEUTRAL
168583,Sidewalk & Curb Complaints,Resident called in regarding a smithville fiber utility truck that parked on the lawn between the sidewalk and street. It left very large tire ruts. It is difficult to mow and should be repaired.,Planning and Transportation,"3901 E Stonegate Ct, Bloomington, Indiana, 47401",Bloomington,IN,,39.16286087036133,-86.48068237304688,NEGATIVE
168588,Sidewalk & Curb Complaints,Unkept yard with poison ivy spilling on to sidewalk,Planning and Transportation,"501 S Hawthorne Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.16215896606445,-86.5201187133789,NEUTRAL
168667,Sidewalk & Curb Complaints,528 Park ridge road tripped on sidewalk. Horrible inaccessible deterioration at yellow house few houses North too. City needs to fix these or hold homeowners actually responsible if won't.,Street Department,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484,NEGATIVE
168782,Sidewalk & Curb Complaints,Lip too large for wheelchair on sidewalk in front of frat house at ne corner of seventh and Indiana,Street Department,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484,NEGATIVE
168820,Sidewalk & Curb Complaints,"I’m not sure what this is but it has left a large hole in the sidewalk. It’s off to the side so it doesn’t seem to be directly in the way of most foot traffic, but I figure it’s still a bit of a hazard. It appears to have half of a metal covering in it. It’s right outside the bluebird nightclub and that new Campus Craves place.",Street Department,El Norteno,Bloomington,IN,,39.167991638183594,-86.53350067138672,NEGATIVE
